date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:07:11	78208/78208	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:07%20GMT	https://aura.org.nz/aura-returns-triumphant-from-louisville/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/aura-returns-triumphant-from-louisville/index.html	(from https://aura.org.nz/blog/page/2/)
21:07:12	80869/80869	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:08%20GMT	https://aura.org.nz/auras-trip-to-worlds-in-kentucky/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/auras-trip-to-worlds-in-kentucky/index.html	(from https://aura.org.nz/blog/page/2/)
21:07:12	70854/70854	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:09%20GMT	https://aura.org.nz/auras-2015-vex-u-reveal-video/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/auras-2015-vex-u-reveal-video/index.html	(from https://aura.org.nz/blog/page/2/)
21:07:12	81912/81912	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:10%20GMT	https://aura.org.nz/how-to-do-a-good-turn/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/how-to-do-a-good-turn/index.html	(from https://aura.org.nz/blog/page/2/)
21:07:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:11%20GMT	https://wp.me/pbLPmZ-Dy	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/wp.me/pbLPmZ-Dy.75.delayed	(from https://aura.org.nz/aura-workshops-2020/)
21:07:12	873/873	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:07:11%20GMT	https://aura.org.nz/workshops-2021/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/workshops-2021/feed/index.html	(from https://aura.org.nz/workshops-2021/)
21:07:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:11%20GMT	https://aura.org.nz/?p=2510	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/index6c3c.html	(from https://aura.org.nz/workshops-2021/)
21:07:13	888/888	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:07:11%20GMT	https://aura.org.nz/aura-workshops-2020/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/aura-workshops-2020/feed/index.html	(from https://aura.org.nz/aura-workshops-2020/)
21:07:13	2354/2354	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Mar%202023%2008:07:11%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2Faura-workshops-2020%2F	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed6c9e.json	(from https://aura.org.nz/aura-workshops-2020/)
21:07:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:11%20GMT	https://aura.org.nz/?p=2452	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/indexe31a.html	(from https://aura.org.nz/aura-workshops-2020/)
21:07:13	2489/2489	---MC-	200	added ('OK')	text/xml	date:Fri,%2003%20Mar%202023%2008:07:12%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2Faura-workshops-2020%2F&format=xml	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed4d15	(from https://aura.org.nz/aura-workshops-2020/)
21:07:14	63303/63303	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Mar%202020%2004:04:43%20GMT	https://aura.org.nz/wp-content/uploads/2020/03/2020-Workshop-1-888x296.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/uploads/2020/03/2020-Workshop-1-888x296.png	(from https://aura.org.nz/aura-workshops-2020/)
21:07:14	644295/644295	---M--	200	added ('OK')	application/pdf	date:Mon,%2009%20Mar%202020%2003:03:29%20GMT	https://aura.org.nz/wp-content/uploads/2020/03/workshop-1.pdf	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/uploads/2020/03/workshop-1.pdf	(from https://aura.org.nz/aura-workshops-2020/)
21:07:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:13%20GMT	https://wp.me/pbLPmZ-AH	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/wp.me/pbLPmZ-AH.7b.delayed	(from https://aura.org.nz/2018-mini-robot-rumble/)
21:07:15	897/897	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:07:13%20GMT	https://aura.org.nz/2018-mini-robot-rumble/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/2018-mini-robot-rumble/feed/index.html	(from https://aura.org.nz/2018-mini-robot-rumble/)
21:07:15	1246217/1246217	---M--	200	added ('OK')	application/pdf	date:Tue,%2010%20Mar%202020%2008:59:39%20GMT	https://aura.org.nz/wp-content/uploads/2020/03/workshop-2.pdf	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/uploads/2020/03/workshop-2.pdf	(from https://aura.org.nz/aura-workshops-2020/)
21:07:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:13%20GMT	https://aura.org.nz/?p=2275	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/indexd666.html	(from https://aura.org.nz/2018-mini-robot-rumble/)
21:07:15	2380/2380	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Mar%202023%2008:07:14%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2F2018-mini-robot-rumble%2F	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embedf4cc.json	(from https://aura.org.nz/2018-mini-robot-rumble/)
21:07:16	2515/2515	---MC-	200	added ('OK')	text/xml	date:Fri,%2003%20Mar%202023%2008:07:14%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2F2018-mini-robot-rumble%2F&format=xml	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed7d3f	(from https://aura.org.nz/2018-mini-robot-rumble/)
21:07:16	49460/49460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/uploads/2018/07/July_MRR_Fight_Photo-865x577.jpg	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/uploads/2018/07/July_MRR_Fight_Photo-865x577.jpg	(from https://aura.org.nz/2018-mini-robot-rumble/)
21:07:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:15%20GMT	https://wp.me/pbLPmZ-AA	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/wp.me/pbLPmZ-AA.7f.delayed	(from https://aura.org.nz/2018-new-zealand-vex-robotics-national-championship/)
21:07:17	984/984	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:07:15%20GMT	https://aura.org.nz/2018-new-zealand-vex-robotics-national-championship/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/2018-new-zealand-vex-robotics-national-championship/feed/index.html	(from https://aura.org.nz/2018-new-zealand-vex-robotics-national-championship/)
21:07:17	2376/2376	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Mar%202023%2008:07:15%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2F2018-new-zealand-vex-robotics-national-championship%2F	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed7484.json	(from https://aura.org.nz/2018-new-zealand-vex-robotics-national-championship/)
21:07:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:15%20GMT	https://aura.org.nz/?p=2268	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/index0295.html	(from https://aura.org.nz/2018-new-zealand-vex-robotics-national-championship/)
21:07:18	2473/2473	---MC-	200	added ('OK')	text/xml	date:Fri,%2003%20Mar%202023%2008:07:16%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2F2018-new-zealand-vex-robotics-national-championship%2F&format=xml	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed8cd4	(from https://aura.org.nz/2018-new-zealand-vex-robotics-national-championship/)
21:07:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:16%20GMT	https://wp.me/pbLPmZ-Ay	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/wp.me/pbLPmZ-Ay	(from https://aura.org.nz/2017-asia-pacific-robotics-championship/)
21:07:18	2316/2316	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Mar%202023%2008:07:17%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2F2017-asia-pacific-robotics-championship%2F	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed526d.json	(from https://aura.org.nz/2017-asia-pacific-robotics-championship/)
21:07:18	948/948	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:07:17%20GMT	https://aura.org.nz/2017-asia-pacific-robotics-championship/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/2017-asia-pacific-robotics-championship/feed/index.html	(from https://aura.org.nz/2017-asia-pacific-robotics-championship/)
21:07:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:17%20GMT	https://aura.org.nz/?p=2266	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/index16be.html	(from https://aura.org.nz/2017-asia-pacific-robotics-championship/)
21:07:19	2413/2413	---MC-	200	added ('OK')	text/xml	date:Fri,%2003%20Mar%202023%2008:07:17%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2F2017-asia-pacific-robotics-championship%2F&format=xml	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed8fe8	(from https://aura.org.nz/2017-asia-pacific-robotics-championship/)
21:07:19	139169/139169	---MC-	200	added ('OK')	image/jpeg	etag:%22914ba97cc34ba84b76e120dfc6a62493.1%22	https://c1.staticflickr.com/5/4298/35145329643_93d39896e5_b.jpg	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c1.staticflickr.com/5/4298/35145329643_93d39896e5_b.jpg	(from https://aura.org.nz/mini-robot-rumble-2017/)
21:07:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:18%20GMT	https://wp.me/pbLPmZ-zR	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/wp.me/pbLPmZ-zR.86.delayed	(from https://aura.org.nz/mini-robot-rumble-2017/)
21:07:20	897/897	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:07:18%20GMT	https://aura.org.nz/mini-robot-rumble-2017/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/mini-robot-rumble-2017/feed/index.html	(from https://aura.org.nz/mini-robot-rumble-2017/)
21:07:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:18%20GMT	https://aura.org.nz/?p=2223	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/index3c3f.html	(from https://aura.org.nz/mini-robot-rumble-2017/)
21:07:21	2231/2231	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Mar%202023%2008:07:19%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2Fmini-robot-rumble-2017%2F	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed2508.json	(from https://aura.org.nz/mini-robot-rumble-2017/)
21:07:21	2328/2328	---MC-	200	added ('OK')	text/xml	date:Fri,%2003%20Mar%202023%2008:07:19%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2Fmini-robot-rumble-2017%2F&format=xml	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed2d14	(from https://aura.org.nz/mini-robot-rumble-2017/)
21:07:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:20%20GMT	https://wp.me/pbLPmZ-zE	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/wp.me/pbLPmZ-zE.89.delayed	(from https://aura.org.nz/vex-u-world-championships-2017/)
21:07:22	921/921	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:07:20%20GMT	https://aura.org.nz/vex-u-world-championships-2017/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/vex-u-world-championships-2017/feed/index.html	(from https://aura.org.nz/vex-u-world-championships-2017/)
21:07:22	2271/2271	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Mar%202023%2008:07:20%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2Fvex-u-world-championships-2017%2F	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embedb735.json	(from https://aura.org.nz/vex-u-world-championships-2017/)
21:07:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:07:20%20GMT	https://aura.org.nz/?p=2210	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/index6934.html	(from https://aura.org.nz/vex-u-world-championships-2017/)
21:07:24	2368/2368	---MC-	200	added ('OK')	text/xml	date:Fri,%2003%20Mar%202023%2008:07:21%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2Fvex-u-world-championships-2017%2F&format=xml	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embeda94f	(from https://aura.org.nz/vex-u-world-championships-2017/)
21:07:25	77232/77232	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:21%20GMT	https://aura.org.nz/blog/page/4/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/blog/page/4/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:25	75877/75877	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:21%20GMT	https://aura.org.nz/worlds-timetable-for-spectators-in-nz/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/worlds-timetable-for-spectators-in-nz/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:27	72255/72255	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:23%20GMT	https://aura.org.nz/auras-2015-educational-video-contest-submission/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/auras-2015-educational-video-contest-submission/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:28	79092/79092	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:24%20GMT	https://aura.org.nz/second-auckland-ladder-scrimmage-5-july/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/second-auckland-ladder-scrimmage-5-july/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:29	78711/78711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:24%20GMT	https://aura.org.nz/first-auckland-ladder-scrimmage/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/first-auckland-ladder-scrimmage/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:30	76096/76096	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:26%20GMT	https://aura.org.nz/kiwi-challenge-auckland-regionals/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/kiwi-challenge-auckland-regionals/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:31	76005/76005	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:27%20GMT	https://aura.org.nz/aura-vs-aut-newbie-challenge/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/aura-vs-aut-newbie-challenge/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:32	76129/76129	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:27%20GMT	https://aura.org.nz/kiwi-challenge-scrimmage-at-kristin-school/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/kiwi-challenge-scrimmage-at-kristin-school/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:32	77298/77298	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:29%20GMT	https://aura.org.nz/kiwi-challenge-scrimmage-at-long-bay-college/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/kiwi-challenge-scrimmage-at-long-bay-college/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:32	74080/74080	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:30%20GMT	https://aura.org.nz/toss-up-worlds-viewing/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/toss-up-worlds-viewing/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:32	310/310	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jun%202022%2004:39:58%20GMT	https://aura.org.nz/wp-content/plugins/ninja-forms/assets/img/help-info.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/ninja-forms/assets/img/help-info.png	(from https://aura.org.nz/wp-content/plugins/ninja-forms/assets/css/display-opinions-light.css?ver=5.3.14)
21:07:34	70898/70898	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:30%20GMT	https://aura.org.nz/aura-featured-in-craccum/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/aura-featured-in-craccum/index.html	(from https://aura.org.nz/blog/page/3/)
21:07:34	76106/76106	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:31%20GMT	https://aura.org.nz/blog/page/10/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/blog/page/10/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:35	70436/70436	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:31%20GMT	https://aura.org.nz/close-up-bravo-v1-0/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/close-up-bravo-v1-0/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:35	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jun%202022%2004:39:58%20GMT	https://aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.eot	(from https://aura.org.nz/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.3.14)
21:07:35	71430/71430	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:33%20GMT	https://aura.org.nz/team-update/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/team-update/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:35	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jun%202022%2004:39:58%20GMT	https://aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.eot?	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfontd41d.eot	(from https://aura.org.nz/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.3.14)
21:07:36	71416/71416	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:34%20GMT	https://aura.org.nz/end-of-january-update/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/end-of-january-update/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:36	66624/66624	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Jun%202022%2004:39:58%20GMT	https://aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.woff2	(from https://aura.org.nz/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.3.14)
21:07:36	70153/70153	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:34%20GMT	https://aura.org.nz/build-session-photos/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/build-session-photos/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:36	83588/83588	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Jun%202022%2004:39:58%20GMT	https://aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.woff	(from https://aura.org.nz/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.3.14)
21:07:37	70734/70734	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:35%20GMT	https://aura.org.nz/kristin-invitational-112010-results/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/kristin-invitational-112010-results/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:37	73190/73190	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:35%20GMT	https://aura.org.nz/competitive-position-report/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/competitive-position-report/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:37	142072/142072	---M--	200	added ('OK')	font/ttf	date:Wed,%2015%20Jun%202022%2004:39:58%20GMT	https://aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.ttf	(from https://aura.org.nz/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.3.14)
21:07:40	76746/76746	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:36%20GMT	https://aura.org.nz/upper-north-island-regionals/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/upper-north-island-regionals/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:40	75710/75710	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:36%20GMT	https://aura.org.nz/kristin-invitational-scrimmage/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/kristin-invitational-scrimmage/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:46	365616/365616	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Jun%202022%2004:39:58%20GMT	https://aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.svg?v=4.5.0	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.svg	(from https://aura.org.nz/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.3.14)
21:07:46	79167/79167	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:38%20GMT	https://aura.org.nz/blog/page/9/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/blog/page/9/index.html	(from https://aura.org.nz/blog/page/11/)
21:07:48	72745/72745	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:44%20GMT	https://aura.org.nz/nz-nationals-2013/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/nz-nationals-2013/index.html	(from https://aura.org.nz/2013/03/)
21:07:50	77993/77993	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:46%20GMT	https://aura.org.nz/chairpersons-report-2012-agm/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/chairpersons-report-2012-agm/index.html	(from https://aura.org.nz/2013/01/)
21:07:50	73801/73801	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:46%20GMT	https://aura.org.nz/first-lego-league-fll-nationals-2012/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/first-lego-league-fll-nationals-2012/index.html	(from https://aura.org.nz/2012/12/)
21:07:52	72284/72284	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:47%20GMT	https://aura.org.nz/head-referees-feedback-from-asia-pacific-2012/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/head-referees-feedback-from-asia-pacific-2012/index.html	(from https://aura.org.nz/2012/12/)
21:07:53	72510/72510	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:07:49%20GMT	https://aura.org.nz/smc-pneumatics-college-scrimmage-dec-2012/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/smc-pneumatics-college-scrimmage-dec-2012/index.html	(from https://aura.org.nz/2012/12/)
